dwell time vecchio		dwell time nuovo		varianza nuovo		varianza vecchio
0,485			0,463226229326249			0				0
0,445			0,506677377250879			0,000400000000000001				0,000472000563992027
0,46			0,482924802107809			0,000272222222222223				0,000315580094613969
0,465			0,47738639064312			0,0002046875				0,000245585432378355
0,47			0,472134484221079			0,00017				0,00021383795453423
0,465			0,481971127614261			0,000141666666666667				0,000178511325213038
0,49			0,456154687120591			0,00019795918367347				0,000226902519201439
0,465			0,488355400249744			0,000174609375				0,000212124485332053
0,47			0,474533556172798			0,000155555555555556				0,00019019134351265
0,475			0,466438614623397			0,000144				0,000183519590652097
0,51			0,437199968999675			0,000269834710743802				0,000297618809986496
0,495			0,452547476695401			0,000285243055555556				0,000305918265939575
0,45			0,493764276479012			0,000306213017751479				0,000317176339829867
0,49			0,46194514873522			0,000304209183673469				0,000303120623368708
0,465			0,482128331722513			0,000288888888888889				0,000288658687308993
0,445			0,499273527171992			0,00031787109375				0,00031057602693794
0,475			0,474336714305224			0,000299826989619377				0,000292318291495916
0,485			0,466274086542728			0,000292361111111111				0,000279860819897881
0,46			0,481561862952388			0,000284764542936288				0,000267765875924096
0,485			0,458843454946774			0,00027875				0,00026628359593163
0,48			0,467929300308452			0,000268027210884354				0,000255211450565477
0,47			0,471536813433583			0,000256198347107438				0,00024379568143145
0,47			0,471865796758801			0,000245368620037807				0,000233307823882246
0,465			0,477136092887064			0,000237456597222222				0,000224133579932288
0,48			0,463213817650209			0,00023024				0,000219302098150309
0,485			0,459482834177537			0,00022707100591716				0,000217800029677545
0,49			0,455925138080627			0,000228875171467764				0,000219707040919167
0,49			0,459466368171394			0,000229846938775511				0,000217294975965108
0,405			0,551398522642499			0,000381747919143877				0,000421917280721155
0,55			0,425606753913335			0,000565583333333334				0,00048435420254898
0,54			0,429025610055765			0,000681269510926119				0,000528297453580237
0,515			0,445797616463504			0,00070458984375				0,000531475376205534
0,515			0,440786408772222			0,000723875114784206				0,000541317183505012
0,51			0,448764605028836			0,000730125432525952				0,000537790360170098
0,51			0,445765437574201			0,000734489795918368				0,000537393701933074
0,51			0,445747703787549			0,000737249228395062				0,000536232198432118
0,52			0,438031252715855			0,000756245434623814				0,000544883390704177
0,51			0,448777617459792			0,000755626731301939				0,000538955993062812
0,51			0,448761319210157			0,000754076265614727				0,00053292663275073
0,505			0,448729606727749			0,000746				0,00052684560033753
0,51			0,44874811271703			0,000743277810826889				0,000520701752149686
0,51			0,4457476882509			0,000739965986394558				0,000517032321101334
0,51			0,448778412856289			0,000736154678204435				0,000510741064896969
0,515			0,445773128001108			0,00073774535123967				0,000506753219132781
0,505			0,451947110985193			0,000728444444444445				0,000498583121351257
0,505			0,451956138878125			0,000719246219281664				0,000490632295468828
0,505			0,448728865978685			0,000710162969669534				0,000484648657451108
0,51			0,4457528086991			0,000705164930555556				0,000480651467091674
0,505			0,451964810630314			0,00069618908788005				0,0004731395525133
0,515			0,445761260656988			0,000695640000000001				0,000469145964281737
0,505			0,448729102183939			0,000686678200692043				0,000463400106174134
0,51			0,445745255780847			0,000681240754437871				0,00045939187799352
0,51			0,445795740320432			0,000675720897116412				0,000455323853730799
0,51			0,448738701121236			0,00067013888888889				0,000449742192029266
0,51			0,448754923110049			0,000664512396694215				0,000444254624732737
0,51			0,448770064560139			0,000658856823979592				0,000438862304830526
0,505			0,451939027299978			0,000650430901815945				0,000432453319038553
0,515			0,445795245555562			0,000648372473246135				0,000428631013949692
0,51			0,445774530008794			0,000642688882505028				0,000424827129242418
0,515			0,445768419313419			0,000640305555555556				0,000421039433690737
0,505			0,451934396374182			0,000632195646331632				0,000415111192740267
0,51			0,448745891557987			0,00062656737773153				0,000410278225067167
0,51			0,448757565233435			0,000620975056689343				0,000405536615252582
0,505			0,448719598812741			0,000613281250000001				0,000400900969069159
0,515			0,445789629964981			0,000610686390532545				0,000397405333766479
0,51			0,448756094673616			0,00060521694214876				0,00039290945977424
0,51			0,44874988923661			0,000599799509913122				0,00038850475324418
0,51			0,448749686929061			0,000594436634948098				0,000384187355953656
0,51			0,448773671388431			0,000589130434782609				0,000379948608352479
0,51			0,448760827418309			0,000583882653061226				0,000375796974934853
0,51			0,448721333212262			0,000578694703431859				0,000371737160222037
0,505			0,448722216825381			0,000571913580246914				0,000367756116223218
0,505			0,448727315663304			0,000565284293488459				0,00036385094089807
0,51			0,448754718356057			0,000560377100073048				0,000360014526693383
0,505			0,44870637182614			0,000554000000000001				0,000356263316058875
0,51			0,448727714347731			0,000549255540166206				0,000352578702551763
0,51			0,448775204121498			0,000544569067296339				0,00034895354718322
0,51			0,448751070813211			0,000539940828402366				0,000345402410237354
0,505			0,451954267485514			0,000534000961384393				0,000341371490930944
0,515			0,445766289237542			0,000531484375				0,000338693741425176
0,505			0,451933204872947			0,000525727785398568				0,000334821885638889
0,515			0,445792060113625			0,00052323022010708				0,000332227606305891
0,51			0,44875593243429			0,000518877921323851				0,000328990094903576
0,51			0,448757998903922			0,000514583333333334				0,00032581127916926
0,505			0,451953065958495			0,000509183391003461				0,000322227438215774
0,505			0,451959099641245			0,000503893996755004				0,000318720579535366
0,505			0,44871062294563			0,000498711850971067				0,000315742180459491
0,505			0,451947445418955			0,000493633780991736				0,000312375551513401
0,51			0,448722396230016			0,000489729832091907				0,000309509672732972
0,51			0,448754612264955			0,000485876543209877				0,000306688010966726
0,505			0,448731630328347			0,000481053012921145				0,000303918653600283
0,515			0,445784694434129			0,000478863421550095				0,000301755929847452
0,515			0,445761643804845			0,000476656260839403				0,000299620449982194
0,51			0,445765301292715			0,00047296570846537				0,000297506279153618
0,505			0,448710821700067			0,000468404432132963				0,000294891610968534
0,505			0,451949533403485			0,000463929578993056				0,00029196342120022
0,505			0,451956014708162			0,00045953873950473				0,000289092188160135
0,51			0,448736608108072			0,000456101624323199				0,000286618731907552
0,515			0,445810111563075			0,000454060810121417				0,000284669215225694
0,505			0,448746238865347			0,00044986				0,000282265667851947
0,51			0,445754241490933			0,000446549357906088				0,000280377326595405
0,51			0,44577955171994			0,000443281430219145				0,000278503741740802
0,505			0,448707380720527			0,000439277971533605				0,000276202804137849
0,51			0,448754711599631			0,00043611085428994				0,000273932682054511
0,505			0,448718877472633			0,0004322358276644				0,00027170279728382
0,505			0,451959339036951			0,000428428711285154				0,000269225797251019
0,51			0,448751093516723			0,000425412699799111				0,000267067554925863
0,51			0,448746331539957			0,000422434413580247				0,000264943252215275
0,51			0,448732192928539			0,000419493308644053				0,000262853162448442
0,51			0,448726248198058			0,000416588842975206				0,000260795588092077
0,505			0,451944345230593			0,00041305494683873				0,000258515950064422
0,51			0,448754056070585			0,000410235969387757				0,000256522375200132
0,515			0,445745359275902			0,000408532383115359				0,000254949863509014
0,515			0,445762313625621			0,000406825176977532				0,000253390204936931
0,515			0,440746286227295			0,000405115311909262				0,000252819112397683
0,505			0,451955906901235			0,000401791022592153				0,000250690168275753
0,505			0,451950294644956			0,00039852071005917				0,000248596989521259
0,515			0,445767702166154			0,000396875897730538				0,000247108552013797
0,505			0,44869678126025			0,000393690417343407				0,000245291125871467
0,515			0,445757950898664			0,000392076388888888				0,000243839662758888
0,51			0,448744518234767			0,000389512328392868				0,000242064453691172
0,51			0,448709683750639			0,000386979306638				0,00024031749364567
0,505			0,451978018118276			0,000383957961530834				0,000238398874419512
0,505			0,45194089788502			0,00038098335067638				0,000236511879200724
0,51			0,448728009387522			0,000378560000000001				0,000234843106292473
0,51			0,448739324053774			0,000376165280927186				0,000233196368589183
0,51			0,448726056528447			0,000373798747597494				0,000231573253068594
0,51			0,44872725817586			0,0003714599609375				0,000229972098905536
0,51			0,448718023805493			0,000369148488672557				0,00022839329965634
0,505			0,451944243617792			0,000366403846153847				0,000226663489860975
0,505			0,448703811517638			0,000363699667851524				0,000225130952169134
0,505			0,448711713591022			0,00036103506657484				0,000223618059777207
0,51			0,44873586980856			0,000358852959466334				0,000222123235755868
0,51			0,445760644805767			0,000356695533526399				0,00022093221924423
0,505			0,451960002933137			0,000354134430727024				0,000219316398665193
0,505			0,45198149324429			0,000351609807525953				0,000217723518483747
0,51			0,445760607655461			0,000349539133677872				0,000216581193440926
0,515			0,445783568536217			0,000348261919764757				0,000215446422322849
0,505			0,448723814039529			0,000345825785414834				0,000214059403395508
0,515			0,44577285075958			0,000344571428571429				0,000212950129133209
0,51			0,448763035981724			0,000342578341129721				0,000211591974524993
0,515			0,445759517916592			0,000341337284268996				0,000210507756608041
0,51			0,448752402769058			0,000339378453714119				0,00020918082695685
0,515			0,445782697187483			0,000338151041666666				0,000208117100007668
0,51			0,448757298003547			0,000336225921521999				0,000206819453386622
0,51			0,448754171644449			0,000334321636329518				0,000205537899558329
0,505			0,451953918741377			0,000332093109352586				0,000204149819927979
0,505			0,451936177162685			0,000329894083272461				0,000202780653881515
0,505			0,451970367512239			0,000327723976397461				0,000201429178510656
0,505			0,451957517682455			0,000325582222222221				0,000200095799965909
0,505			0,451941978639788			0,000323468268935573				0,000198780201910649
0,505			0,44873701655482			0,00032138157894737				0,000197599036170606
0,505			0,448709548395506			0,00031932162843351				0,000196433230972145
0,505			0,45195499086515			0,000317287906898297				0,000195165862767155
0,51			0,44578578331979			0,000315598335067638				0,00019424713838277
0,51			0,448754441111369			0,000313925871137409				0,000193118186726782
0,51			0,445765756194264			0,000312270274656174				0,000192219239568296
0,515			0,44578619386802			0,00031124919884634				0,000191325661906394
0,505			0,451959952740995			0,000309323207151616				0,000190127965481474
0,51			0,445767964037698			0,000307714843749999				0,000189255714790755
0,51			0,448784085444761			0,000306122448979591				0,000188182599166015
0,515			0,445773524961591			0,000305137364730987				0,000187326581699876
0,505			0,451961989075332			0,000303291429861869				0,000186181498542099
0,51			0,448711569864751			0,000301743753718027				0,000185146699906461
0,505			0,448712003595622			0,000299939393939395				0,0001841232128913
0,51			0,445745240157662			0,000298425932646248				0,000183306459160233
0,505			0,451958017700308			0,000296661766287783				0,000182212017399163
0,505			0,451946319315734			0,0002949183319161				0,000181130668552716
0,51			0,448789531256346			0,00029345611148069				0,000180148040900554
0,51			0,448756198911441			0,000292007785467129				0,000179177446102248
0,505			0,448712536574176			0,000290320098491845				0,000178219148406193
0,505			0,451941058847791			0,000288651805029747				0,000177185605714286
0,51			0,44874302206821			0,000287251495205319				0,00017624733864815
0,505			0,448712741303672			0,000285618972123133				0,00017532020988242
0,505			0,448721148508681			0,000284004897959182				0,000174402334420973
0,51			0,448760898584042			0,000282650277634297				0,000173492233053166
0,51			0,4487648229568			0,000281308053241406				0,000172591341507124
0,505			0,451981818809709			0,000279743719227369				0,00017162323003165
0,51			0,448769952409596			0,000278429200087388				0,000170741633681282
0,51			0,44877181877258			0,000277126543209878				0,000169868903492085
