dwell time vecchio	dwell time nuovo	varianza nuovo			varianza vecchio
0,485			0,495			0				0
0,445			0,45			0,000400000000000001				0,00050625
0,46			0,47			0,000272222222222223				0,000338888888888889
0,465			0,485			0,0002046875				0,0002875
0,47			0,48			0,00017				0,000234
0,465			0,47			0,000141666666666667				0,0002
0,49			0,505			0,00019795918367347				0,000281632653061224
0,465			0,475			0,000174609375				0,0002484375
0,47			0,48			0,000155555555555556				0,000220987654320988
0,475			0,485			0,000144				0,00020225
0,51			0,52			0,000269834710743802				0,000319421487603306
0,495			0,51			0,000285243055555556				0,000347743055555556
0,45			0,46			0,000306213017751479				0,000366863905325444
0,49			0,495			0,000304209183673469				0,000349489795918367
0,465			0,47			0,000288888888888889				0,000338888888888889
0,445			0,455			0,00031787109375				0,00036474609375
0,475			0,485			0,000299826989619377				0,000343944636678201
0,485			0,49			0,000292361111111111				0,000328395061728395
0,46			0,47			0,000284764542936288				0,000318559556786704
0,485			0,495			0,00027875				0,0003111875
0,48			0,49			0,000268027210884354				0,000299092970521542
0,47			0,48			0,000256198347107438				0,000285795454545455
0,47			0,48			0,000245368620037807				0,000273629489603025
0,465			0,475			0,000237456597222222				0,000264409722222222
0,48			0,49			0,00023024				0,00025624
0,41			0,425			0,000366309171597633				0,00036823224852071
0,555			0,56			0,00060925925925926				0,000581755829903978
0,53			0,535			0,000698086734693878				0,000653571428571429
0,52			0,53			0,000740368608799049				0,00069845422116528
0,515			0,52			0,000762472222222223				0,000711222222222223
0,52			0,53			0,000792507804370448				0,000744224765868887
0,505			0,515			0,000787402343750001				0,000741381835937501
0,515			0,52			0,000798898071625345				0,000745638200183655
0,505			0,515			0,000791349480968859				0,000740484429065745
0,515			0,515			0,000798857142857143				0,000734693877551021
0,515			0,515			0,000804320987654321				0,000728395061728396
0,515			0,525			0,000808035062089117				0,000736011687363039
0,51			0,515			0,000803133656509696				0,000728324099722992
0,515			0,515			0,000804437869822486				0,000720447074293228
0,505			0,51			0,000792984375000001				0,000708109375000001
0,51			0,515			0,000786644854253421				0,000700237953599049
0,515			0,515			0,000785884353741497				0,000692304421768708
0,515			0,515			0,000784342888047594				0,000684342888047594
0,515			0,52			0,000782128099173554				0,000681043388429753
0,49			0,51			0,000764765432098766				0,000669555555555556
0,51			0,51			0,00075741965973535				0,000658412098298677
0,51			0,515			0,00075				0,000650701674966049
0,515			0,515			0,000747124565972222				0,000643055555555556
0,505			0,51			0,00073606830487297				0,000632653061224491
0,51			0,515			0,000728560000000001				0,00062529
0,505			0,51			0,000717935409457901				0,000615397923875433
0,51			0,515			0,000710604659763314				0,00060832100591716
0,515			0,515			0,000707137771448915				0,000601334994660022
0,515			0,515			0,000703437928669411				0,000594444444444445
0,515			0,515			0,000699537190082645				0,000587652892561984
0,515			0,515			0,000695463966836734				0,000580963010204082
0,49			0,51			0,000683471837488458				0,000572314558325639
0,51			0,52			0,000676345124851368				0,000568757431629014
0,51			0,515			0,000669304797471991				0,000562367135880495
0,515			0,52			0,000665388888888889				0,000558743055555556
0,49			0,51			0,00065478366030637				0,000550725611394787
0,51			0,515			0,00064815296566077				0,000544640998959418
0,515			0,515			0,000644419249181154				0,000538662131519275
0,505			0,51			0,0006359375				0,000531195068359375
0,51			0,52			0,000629562130177515				0,000527786982248521
0,51			0,515			0,000623278236914602				0,000522107438016529
0,505			0,515			0,000615315214969926				0,000516529293829361
0,505			0,515			0,000607547577854672				0,000511051038062284
